TEST_RUN_ID,NAME_OF_TEST,SOURCE_DATABASE,SOURCE_SCHEMA,SOURCE_TABLE,SOURCE_COLUMN,TARGET_DATABASE,TARGET_SCHEMA,TARGET_TABLE,TARGET_COLUMN,TEST_RESULT,STATUS,DETAILS,SEVERITY_LEVEL,RUN_TIMESTAMP,IS_LATEST
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_STATEMENT,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,749146,FAIL,Orphaned records exist in MEDICATION_STATEMENT,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_ORDER,REFERRAL_REQUEST_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,REFERRAL_REQUEST,ID,308034,FAIL,Orphaned records exist in MEDICATION_ORDER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_ORDER,OBSERVATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,OBSERVATION,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_ORDER,MEDICATION_STATEMENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,MEDICATION_STATEMENT,ID,53453,FAIL,Orphaned records exist in MEDICATION_ORDER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_ORDER,ORGANISATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ORGANISATION,ID,2498360,FAIL,Orphaned records exist in MEDICATION_ORDER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_ORDER,DIAGNOSTIC_ORDER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,DIAGNOSTIC_ORDER,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_ORDER,ALLERGY_INTOLERANCE_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ALLERGY_INTOLERANCE,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,APPOINTMENT_PRACTITIONER,PRACTITIONER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER,ID,68456420,FAIL,Orphaned records exist in APPOINTMENT_PRACTITIONER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_STATEMENT,ALLERGY_INTOLERANCE_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ALLERGY_INTOLERANCE,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_ORDER,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,1279673,FAIL,Orphaned records exist in MEDICATION_ORDER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,OBSERVATION,PERSON_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PERSON,ID,50679,FAIL,Orphaned records exist in OBSERVATION,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,OBSERVATION,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,6265911,FAIL,Orphaned records exist in OBSERVATION,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_STATEMENT,REFERRAL_REQUEST_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,REFERRAL_REQUEST,ID,88657,FAIL,Orphaned records exist in MEDICATION_STATEMENT,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_STATEMENT,OBSERVATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,OBSERVATION,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_STATEMENT,DIAGNOSTIC_ORDER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,DIAGNOSTIC_ORDER,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,OBSERVATION,ENCOUNTER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ENCOUNTER,ID,281771,FAIL,Orphaned records exist in OBSERVATION,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,APPOINTMENT_PRACTITIONER,APPOINTMENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,APPOINTMENT,ID,4627,FAIL,Orphaned records exist in APPOINTMENT_PRACTITIONER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,OBSERVATION,PARENT_OBSERVATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,OBSERVATION,ID,48810,FAIL,Orphaned records exist in OBSERVATION,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,DIAGNOSTIC_ORDER,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,24855,FAIL,Orphaned records exist in DIAGNOSTIC_ORDER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,DIAGNOSTIC_ORDER,PERSON_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PERSON,ID,243,FAIL,Orphaned records exist in DIAGNOSTIC_ORDER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,DIAGNOSTIC_ORDER,ENCOUNTER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ENCOUNTER,ID,617,FAIL,Orphaned records exist in DIAGNOSTIC_ORDER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,DIAGNOSTIC_ORDER,PARENT_OBSERVATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,OBSERVATION,ID,1,FAIL,Orphaned records exist in DIAGNOSTIC_ORDER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,ENCOUNTER,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,2149618,FAIL,Orphaned records exist in ENCOUNTER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,ENCOUNTER,SERVICE_PROVIDER_ORGANISATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ORGANISATION,ID,3990295,FAIL,Orphaned records exist in ENCOUNTER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,PROCEDURE_REQUEST,ENCOUNTER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ENCOUNTER,ID,43648,FAIL,Orphaned records exist in PROCEDURE_REQUEST,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,ENCOUNTER,PRACTITIONER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER,ID,629938040,FAIL,Orphaned records exist in ENCOUNTER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,FLAG,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_ORDER,ENCOUNTER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ENCOUNTER,ID,1245,FAIL,Orphaned records exist in MEDICATION_ORDER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,ORGANISATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ORGANISATION,ID,30834,FAIL,Orphaned records exist in PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,PRACTITIONER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER,ID,334843,FAIL,Orphaned records exist in PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,PERSON_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PERSON,ID,39,FAIL,Orphaned records exist in PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,PATIENT_PERSON,PERSON_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PERSON,ID,101,FAIL,Orphaned records exist in PATIENT_PERSON,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,EPISODE_OF_CARE,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,PATIENT_PERSON,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,EPISODE_OF_CARE,CARE_MANAGER_PRACTITIONER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER,ID,334534,FAIL,Orphaned records exist in EPISODE_OF_CARE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_ORDER,PRACTITIONER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER,ID,307997125,FAIL,Orphaned records exist in MEDICATION_ORDER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_673,PATIENT_CONTACT,PERSON_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PERSON,ID,385,FAIL,Orphaned records exist in PATIENT_CONTACT,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,FLAG,PERSON_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PERSON,ID,4,FAIL,Orphaned records exist in FLAG,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,LOCATION,MANAGING_ORGANISATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ORGANISATION,ID,65211,FAIL,Orphaned records exist in LOCATION,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,LOCATION_CONTACT,LOCATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,LOCATION,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_673,PATIENT_CONTACT,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_673,PATIENT_ADDRESS,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,ORGANISATION,PARENT_ORGANISATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ORGANISATION,ID,270275,FAIL,Orphaned records exist in ORGANISATION,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,OBSERVATION,PRACTITIONER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER,ID,2133828016,FAIL,Orphaned records exist in OBSERVATION,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,APPOINTMENT,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,57696767,FAIL,Orphaned records exist in APPOINTMENT,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,APPOINTMENT,SCHEDULE_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,SCHEDULE,ID,7253269,FAIL,Orphaned records exist in APPOINTMENT,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,ENCOUNTER,PERSON_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PERSON,ID,24215,FAIL,Orphaned records exist in ENCOUNTER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,EPISODE_OF_CARE_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,EPISODE_OF_CARE,ID,5992,FAIL,Orphaned records exist in PATIENT_REGISTERED_PRACTITIONER_IN_ROLE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,PRACTITIONER_IN_ROLE,PRACTITIONER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,MEDICATION_ORDER,PERSON_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PERSON,ID,14408,FAIL,Orphaned records exist in MEDICATION_ORDER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,ALLERGY_INTOLERANCE,PERSON_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PERSON,ID,221,FAIL,Orphaned records exist in ALLERGY_INTOLERANCE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,ALLERGY_INTOLERANCE,ENCOUNTER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ENCOUNTER,ID,1750,FAIL,Orphaned records exist in ALLERGY_INTOLERANCE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,ALLERGY_INTOLERANCE,PRACTITIONER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER,ID,2645498,FAIL,Orphaned records exist in ALLERGY_INTOLERANCE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,ALLERGY_INTOLERANCE,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,9858,FAIL,Orphaned records exist in ALLERGY_INTOLERANCE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,DIAGNOSTIC_ORDER,PRACTITIONER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER,ID,1172641,FAIL,Orphaned records exist in DIAGNOSTIC_ORDER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,ENCOUNTER,APPOINTMENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,APPOINTMENT,ID,471,FAIL,Orphaned records exist in ENCOUNTER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,ENCOUNTER,EPISODE_OF_CARE_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,EPISODE_OF_CARE,ID,1732284,FAIL,Orphaned records exist in ENCOUNTER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,EPISODE_OF_CARE,ORGANISATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ORGANISATION,ID,35499,FAIL,Orphaned records exist in EPISODE_OF_CARE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,EPISODE_OF_CARE,PERSON_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PERSON,ID,624,FAIL,Orphaned records exist in EPISODE_OF_CARE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,APPOINTMENT,PRACTITIONER_IN_ROLE_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER_IN_ROLE,ID,21372214,FAIL,Orphaned records exist in APPOINTMENT,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,APPOINTMENT,ORGANISATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ORGANISATION,ID,508084,FAIL,Orphaned records exist in APPOINTMENT,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,APPOINTMENT,PERSON_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PERSON,ID,2821,FAIL,Orphaned records exist in APPOINTMENT,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,SCHEDULE_PRACTITIONER,SCHEDULE_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,SCHEDULE,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,PRACTITIONER_IN_ROLE,ORGANISATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ORGANISATION,ID,96727,FAIL,Orphaned records exist in PRACTITIONER_IN_ROLE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,SCHEDULE_PRACTITIONER,PRACTITIONER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER,ID,1592519,FAIL,Orphaned records exist in SCHEDULE_PRACTITIONER,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,SCHEDULE,PRACTITIONER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER,ID,1592519,FAIL,Orphaned records exist in SCHEDULE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,SCHEDULE,LOCATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,LOCATION,ID,65401,FAIL,Orphaned records exist in SCHEDULE,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,REFERRAL_REQUEST,RECIPIENT_ORGANISATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ORGANISATION,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,REFERRAL_REQUEST,REQUESTER_ORGANISATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ORGANISATION,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,REFERRAL_REQUEST,ORGANISATION_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ORGANISATION,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,REFERRAL_REQUEST,PRACTITIONER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER,ID,126,FAIL,Orphaned records exist in REFERRAL_REQUEST,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,REFERRAL_REQUEST,ENCOUNTER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,ENCOUNTER,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,REFERRAL_REQUEST,PERSON_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PERSON,ID,303,FAIL,Orphaned records exist in REFERRAL_REQUEST,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,REFERRAL_REQUEST,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,0,PASS,Orphaned records do not exist in source or target tables,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,PROCEDURE_REQUEST,PRACTITIONER_ID,TARGET_DATABASE_443,TARGET_SCHEMA_941,PRACTITIONER,ID,28312055,FAIL,Orphaned records exist in PROCEDURE_REQUEST,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,PROCEDURE_REQUEST,PATIENT_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PATIENT,ID,195602,FAIL,Orphaned records exist in PROCEDURE_REQUEST,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,REFERENTIAL INTEGRITY,SOURCE_DATABASE_443,SOURCE_SCHEMA_941,PROCEDURE_REQUEST,PERSON_ID,TARGET_DATABASE_443,TARGET_SCHEMA_673,PERSON,ID,477,FAIL,Orphaned records exist in PROCEDURE_REQUEST,MEDIUM SEVERITY,2025-12-22 10:22:32,0
RUN_421,DUPLICATES,SOURCE_DATABASE_443,SOURCE_SCHEMA_673,PERSON,LDS_RECORD_ID,TARGET_DATABASE_777,TARGET_SCHEMA_777,,,161607,FAIL,Duplicates do exist in LDS_RECORD_ID column,MEDIUM SEVERITY,2025-12-22 10:20:54,0
RUN_421,DUPLICATES,SOURCE_DATABASE_443,SOURCE_SCHEMA_673,PATIENT_CONTACT,LDS_RECORD_ID,TARGET_DATABASE_777,TARGET_SCHEMA_777,,,8108719,FAIL,Duplicates do exist in LDS_RECORD_ID column,MEDIUM SEVERITY,2025-12-22 10:20:54,0
RUN_421,DUPLICATES,SOURCE_DATABASE_443,SOURCE_SCHEMA_673,PATIENT_ADDRESS,LDS_RECORD_ID,TARGET_DATABASE_777,TARGET_SCHEMA_777,,,0,PASS,Duplicates do not exist in LDS_RECORD_ID column,MEDIUM SEVERITY,2025-12-22 10:20:54,0
